system:index,20200829T102031_20200829T102249_T32UNB_B2,20200829T102031_20200829T102249_T32UNB_B3,20200829T102031_20200829T102249_T32UNB_B4,20200829T102031_20200829T102249_T32UNB_B5,20200829T102031_20200829T102249_T32UNB_B6,20200829T102031_20200829T102249_T32UNB_B7,20200829T102031_20200829T102249_T32UNB_B8,20200829T102031_20200829T102249_T32UNB_EVI,20200829T102031_20200829T102249_T32UNB_IRECI,20200829T102031_20200829T102249_T32UNB_NDVI,20200829T102031_20200829T102249_T32UNB_SCL,20200901T103031_20200901T103505_T32UNB_B2,20200901T103031_20200901T103505_T32UNB_B3,20200901T103031_20200901T103505_T32UNB_B4,20200901T103031_20200901T103505_T32UNB_B5,20200901T103031_20200901T103505_T32UNB_B6,20200901T103031_20200901T103505_T32UNB_B7,20200901T103031_20200901T103505_T32UNB_B8,20200901T103031_20200901T103505_T32UNB_EVI,20200901T103031_20200901T103505_T32UNB_IRECI,20200901T103031_20200901T103505_T32UNB_NDVI,20200901T103031_20200901T103505_T32UNB_SCL,.geo
00120000000000010daa_3,901,1007,873,1214,2401,2768,2702,32767,32767,5116,4,7788,7060,6676,6555,6485,6359,6880,-444,-32768,150,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.849318026845864,50.73477070633445]}"
00120000000000010daa_4,951,1054,913,1297,2584,3096,2768,32767,32767,5039,4,7808,7036,6676,6548,6409,6317,6856,-386,-32768,133,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.849459716749832,50.73476967420242]}"
00120000000000010daa_5,889,1015,864,1214,2401,2768,2668,32767,32767,5107,4,7624,7032,6564,6555,6485,6359,6784,-499,-32768,164,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.849316400607092,50.73468078711245]}"
00120000000000010daa_6,929,1054,869,1297,2584,3096,2768,32767,32767,5221,4,7612,6996,6552,6548,6409,6317,6704,-343,-32768,114,11,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.849458090239835,50.7346797549837]}"
00120000000000010dd2_0,969,968,1134,1190,1619,1646,1624,10546,32767,1776,7,2524,2540,2392,2723,3616,3958,3970,-32768,32767,2480,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.880533506972812,50.729323145939794]}"
00120000000000010dd2_1,1696,1102,1026,1546,2287,2593,2412,-8347,32767,4031,7,2620,2630,2508,2834,3699,4032,4086,-32768,32767,2393,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.880390149252865,50.729234297176504]}"
00120000000000010dd2_2,1580,927,971,1190,1619,1646,2010,-6472,32767,3485,7,2586,2618,2462,2723,3616,3958,4074,-32768,32767,2466,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.880531821295117,50.729233227373705]}"
00120000000000010dd2_3,1660,1098,1044,1190,1619,1646,2088,-6370,32767,3333,7,2496,2552,2386,2723,3616,3958,3970,-32768,32767,2492,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.880673493328754,50.72923215739878]}"
00120000000000010dd2_4,1930,1522,1019,1386,1706,1994,3024,-9393,32767,4959,7,2730,2698,2568,2996,3825,4145,4144,-32768,32767,2348,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.880388463854914,50.729144378605575]}"
00120000000000010dd2_5,2014,1398,980,1514,1847,2066,2996,-8092,32767,5070,7,2686,2644,2500,2916,3784,4088,4112,-32768,32767,2437,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.880530135626037,50.72914330880617]}"
00120000000000010dd2_6,2406,1712,1242,1514,1847,2066,3260,-6880,32767,4482,7,2680,2626,2532,2916,3784,4088,4028,-32768,32767,2280,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.880671807388545,50.72914223883466]}"
00120000000000010dee_0,3812,4144,4208,3832,5031,5252,6300,17674,32767,1990,9,562,673,551,773,1624,1872,1918,32767,32767,5536,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.902278395052873,50.72537978295276]}"
00120000000000010dee_1,4002,3816,3286,3832,5031,5252,6224,-18028,32767,3089,9,487,600,442,773,1624,1872,1770,32767,32767,6003,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.902420054628276,50.72537868661643]}"
00120000000000010dee_2,4168,3980,4008,4947,6108,6565,6408,-32768,32767,2304,8,750,951,879,1546,2463,2931,2330,18320,32767,4521,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.902135008679554,50.725290961017826]}"
00120000000000010dee_3,4048,4074,4090,3832,5031,5252,6344,32767,32767,2160,9,520,656,539,773,1624,1872,1878,27596,32767,5539,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.902276667992723,50.72528986485707]}"
00120000000000010dee_4,4086,3706,2994,3832,5031,5252,6172,-12208,32767,3467,9,495,604,432,773,1624,1872,1814,32767,32767,6153,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.902418327297063,50.72528876852423]}"
00120000000000010dee_5,4128,4072,4008,4843,5933,6134,6460,-32768,32767,2342,8,767,909,830,1368,2317,2633,2300,24043,32767,4696,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.902133281899294,50.72520104291721]}"
00120000000000010dee_6,4252,4156,4018,3447,4639,4920,6456,-32768,32767,2327,9,533,674,535,822,1671,1899,1914,30576,32767,5630,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.902274940941401,50.72519994675994]}"
00120000000000010dee_7,4124,3706,2896,3447,4639,4920,6220,-11332,32767,3646,9,505,612,466,822,1671,1899,1826,32767,32767,5933,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.90241659997468,50.725198850430594]}"
00120000000000010dfb_0,519,590,431,969,3529,4548,4964,30975,32767,8402,4,441,595,368,869,3432,4455,4864,29849,32767,8593,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.912301278474885,50.723503158243425]}"
00120000000000010dfb_1,522,621,450,938,3173,4218,4900,30181,32767,8317,4,489,619,375,892,3261,4108,4792,32713,32767,8548,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.912442931999097,50.723502049759844]}"
00120000000000010dfb_2,516,630,424,938,3173,4218,4704,31666,32767,8346,4,490,597,380,892,3261,4108,4564,32767,32767,8462,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.912584585514384,50.7235009411042]}"
00120000000000010dfb_3,474,588,413,969,3529,4548,4612,29687,32767,8356,4,450,566,390,869,3432,4455,4284,29953,32767,8331,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.91229953234796,50.723413240368]}"
00120000000000010dfb_4,502,618,417,938,3173,4218,4364,31810,32767,8255,4,435,588,386,892,3261,4108,4200,29297,32767,8316,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.912441185601143,50.72341213188795]}"
00120000000000010dfb_5,504,597,409,938,3173,4218,4276,32760,32767,8254,4,444,550,399,892,3261,4108,4336,28940,32767,8314,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.9125828388454,50.723411023235826]}"
001200000000000134df_0,7516,7052,6644,7177,7026,6905,7332,-1875,32767,492,9,7396,7016,6660,7208,7493,7503,8032,-4587,32767,933,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.271015482398864,50.85805274872495]}"
001200000000000134df_1,7572,7108,6688,7235,7065,6915,7332,-1725,32767,459,9,7640,7264,7028,7732,7956,7918,8200,-4227,32767,769,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.271157559589232,50.85805241873261]}"
001200000000000134df_2,7552,7132,6712,7235,7065,6915,7292,-1597,32767,414,9,7748,7396,7264,7732,7956,7918,8304,-4179,32767,668,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.271299636776929,50.85805208856733]}"
001200000000000134df_3,7544,7016,6680,7177,7026,6905,7304,-1696,32767,446,9,7360,7028,6724,7208,7493,7503,8116,-5163,32767,938,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.271014961171659,50.8579628225304]}"
001200000000000134df_4,7552,7064,6740,7235,7065,6915,7304,-1585,32767,401,9,7616,7320,7076,7732,7956,7918,8248,-4567,32767,764,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.271157038088786,50.85796249253912]}"
001200000000000134df_5,7544,7096,6740,7235,7065,6915,7320,-1644,32767,412,9,7812,7568,7404,7732,7956,7918,8368,-4157,32767,611,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.271299115003243,50.85796216237488]}"
001200000000000134df_6,7596,7060,6680,7232,7056,6916,7284,-1572,32767,432,9,7744,7436,7192,7925,8102,8104,8408,-4663,32767,779,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.271156516591015,50.85787256634423]}"
001200000000000134e5_0,7628,7040,6640,7119,6973,6807,7232,-1459,32767,426,9,8968,8464,8168,8528,8473,8330,9264,-3048,32767,628,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.280561628416041,50.862526561216406]}"
001200000000000134e5_1,7612,7060,6640,7139,6998,6851,7276,-1594,32767,457,9,8664,8288,7928,8506,8497,8322,9136,-3649,32767,707,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.28041899834212,50.86243697662348]}"
001200000000000134e5_2,7612,7040,6632,7119,6973,6807,7216,-1448,32767,421,9,8856,8344,8036,8528,8473,8330,9176,-3157,32767,662,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.280561088743546,50.86243663516336]}"
001200000000000134e5_3,7624,7076,6640,7119,6973,6807,7204,-1391,32767,407,9,8944,8432,8036,8528,8473,8330,9304,-3316,32767,731,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.280703179142206,50.86243629353027]}"
001200000000000134e5_4,7612,7088,6608,7111,6948,6863,7260,-1601,32767,470,9,8664,8148,7684,7980,7943,7686,9064,-3516,19907,823,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.280418458945697,50.86234705056796]}"
001200000000000134e5_5,7640,7120,6660,7111,6953,6840,7196,-1321,32767,386,9,8744,8172,7636,7881,7848,7758,9136,-3528,32767,894,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.280560549073815,50.862346709108934]}"
001200000000000134e5_6,7668,7108,6652,7111,6953,6840,7240,-1419,32767,423,9,8752,8148,7568,7881,7848,7758,9192,-3677,32767,968,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.280702639199168,50.86234636747693]}"
001200000000000134e6_0,7392,6948,6592,7098,7018,6852,7152,-1602,32767,407,9,8664,8320,8076,8168,8123,7922,9120,-3525,-32768,607,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.281270999672898,50.86234499921919]}"
001200000000000134e6_1,7396,6964,6584,7077,6986,6858,7184,-1708,32767,435,9,8520,8392,8156,8452,8365,8201,9088,-3965,32767,540,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.281413089784403,50.86234465672232]}"
001200000000000134e6_2,7440,6952,6592,7098,7018,6852,7204,-1691,32767,443,9,8744,8296,7872,8168,8123,7922,9216,-3679,32767,786,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.281270458639403,50.86225507316881]}"
001200000000000134e6_3,7376,6988,6612,7077,6986,6858,7152,-1589,32767,392,9,8664,8352,7960,8452,8365,8201,9152,-3694,32767,696,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.281412548477602,50.86225473067303]}"
001200000000000134e6_4,7376,6988,6592,7077,6986,6858,7160,-1649,32767,413,9,8376,8256,7956,8452,8365,8201,8968,-4137,32767,597,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.281554638313027,50.86225438800428]}"
001200000000000134e6_5,7448,6968,6636,7122,7017,6852,7204,-1606,32767,410,9,8688,8124,7408,7548,7679,7494,9040,-3495,32767,992,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.28126991760868,50.862165147117025]}"
001200000000000134e6_6,7440,6996,6644,7077,7018,6851,7188,-1554,32767,393,9,8688,8124,7524,7569,7641,7529,9152,-3746,32767,976,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.281412007173575,50.86216480462234]}"
001200000000000134e9_0,7476,6916,6548,7026,6914,6826,7148,-1557,32767,438,9,5484,5508,5488,5879,6299,6469,6412,-12912,32767,776,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.283684348488297,50.86197944911269]}"
001200000000000134e9_1,7416,6940,6564,7043,6937,6823,7176,-1688,32767,445,9,5328,5268,5244,6022,6483,6654,6312,-12230,32767,924,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.283541714119345,50.86188986833427]}"
001200000000000134e9_2,7432,6916,6540,7026,6914,6826,7128,-1568,32767,430,9,5572,5372,5308,5879,6299,6469,6424,-7932,32767,951,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.283683802819787,50.86188952307534]}"
001200000000000134e9_3,7476,6896,6540,7026,6914,6826,7108,-1460,32767,416,9,5888,5400,5328,5879,6299,6469,6540,-5361,32767,1021,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.283825891517434,50.861889177643434]}"
001200000000000134e9_4,7408,6904,6588,7068,6975,6838,7128,-1516,32767,393,9,5488,5200,5124,5580,6027,6166,6344,-7492,32767,1063,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.28354116872693,50.86179994229442]}"
001200000000000134e9_5,7384,6916,6512,7067,6939,6850,7108,-1619,32767,437,9,5736,5504,5168,5883,6200,6260,6596,-6592,32767,1213,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.283683257154074,50.86179959703658]}"
001200000000000134e9_6,7412,6916,6528,7067,6939,6850,7128,-1614,32767,439,9,6164,5768,5304,5883,6200,6260,6856,-5139,32767,1276,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.283825345578423,50.86179925160578]}"
00120000000000013510_0,6592,6040,5708,6144,6139,6127,6508,-2303,32767,654,9,1034,1266,1276,1583,2510,2784,3350,15944,32767,4483,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.314055682450885,50.856595960325954]}"
00120000000000013510_1,6572,6032,5656,6144,6139,6127,6508,-2408,32767,700,9,837,1015,978,1583,2510,2784,2966,19433,32767,5040,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.314197754669186,50.85659557794929]}"
00120000000000013510_2,6552,6032,5688,6142,6136,6111,6464,-2269,32767,638,9,897,1036,989,1436,2318,2592,2902,22671,32767,4916,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.31433982688439,50.85659519539969]}"
00120000000000013510_3,6592,6004,5716,6158,6140,6140,6496,-2255,32767,638,9,1170,1460,1526,1956,2884,3160,3500,12712,32767,3927,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.31405507847923,50.85650603445411]}"
00120000000000013510_4,6552,6040,5688,6158,6140,6140,6508,-2410,32767,672,9,986,1302,1252,1956,2884,3160,3514,15569,32767,4746,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.314197150424318,50.85650565207867]}"
00120000000000013510_5,6540,6056,5724,6167,6132,6116,6440,-2165,32767,588,9,927,1214,1120,1741,2724,3034,3318,17803,32767,4952,5,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.31433922236631,50.85650526953029]}"
00120000000000013510_6,6584,6044,5716,6158,6140,6140,6432,-2069,32767,589,9,1268,1496,1542,1956,2884,3160,3488,15057,32767,3868,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.31405447451067,50.85641610858086]}"
00120000000000013510_7,6540,6076,5708,6158,6140,6140,6452,-2227,32767,611,9,1198,1472,1486,1956,2884,3160,3594,14946,32767,4149,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.314196546182545,50.856415726206635]}"
00120000000000013525_0,6264,5864,5620,6058,6047,5965,6288,-2395,32767,560,9,2424,2514,2452,2978,3618,3860,4196,32767,32767,2623,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.330516334691636,50.85376275296595]}"
00120000000000013525_1,6352,5892,5620,6058,6047,5965,6300,-2231,32767,570,9,2630,2574,2548,2978,3618,3860,4312,-32768,32767,2571,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.330658398072584,50.85376235056847]}"
00120000000000013525_2,6288,5884,5612,6058,6047,5965,6280,-2317,32767,561,9,2498,2602,2626,2978,3618,3860,4228,32040,32767,2337,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.330515699128348,50.85367282719567]}"
00120000000000013525_3,6304,5904,5596,6058,6047,5965,6268,-2259,32767,566,9,2630,2690,2688,2978,3618,3860,4360,32767,32767,2372,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.330657762236129,50.85367242479948]}"
00120000000000013525_4,6304,5936,5604,6046,6040,5999,6324,-2455,32767,603,9,2670,2634,2696,3164,3864,4119,4292,32767,32767,2283,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.330515063568315,50.853582901424005]}"
00120000000000013525_5,6320,5916,5576,6046,6040,5999,6288,-2325,32767,600,9,2622,2696,2766,3164,3864,4119,4376,30772,32767,2254,8,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.330657126402931,50.853582499029095]}"
00120000000000013595_0,5280,4980,4688,5129,5268,5303,5536,-3572,32767,829,9,774,1002,1054,1481,2351,2590,2862,13364,32767,4616,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.418034539022143,50.838464139894356]}"
00120000000000013595_1,5280,4936,4688,5091,5278,5332,5504,-3418,32767,800,9,807,1060,1110,1589,2423,2732,2866,12634,32767,4416,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.418176554530154,50.838463631078994]}"
00120000000000013595_2,5280,4996,4688,5091,5278,5332,5524,-3514,32767,818,9,850,1078,1180,1589,2423,2732,2880,11851,32767,4187,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.418318570034051,50.83846312209082]}"
00120000000000013595_3,5264,4980,4672,5148,5309,5324,5552,-3731,32767,860,9,792,1028,1058,1558,2458,2704,2952,14088,32767,4723,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.418033735606752,50.83837421478528]}"
00120000000000013595_4,5280,4952,4720,5131,5326,5315,5524,-3492,32767,784,9,828,1076,1126,1580,2476,2758,2868,12752,32767,4361,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.418175750841847,50.83837370597154]}"
00120000000000013595_5,5264,4996,4700,5131,5326,5315,5504,-3480,32767,787,9,833,1094,1152,1580,2476,2758,2830,12001,32767,4213,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.418317766072827,50.83837319698499]}"
00120000000000013595_6,5264,4980,4684,5148,5309,5324,5484,-3395,32767,786,9,793,1030,1080,1558,2458,2704,2952,13427,32767,4642,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.418032932195478,50.8382842896748]}"
00120000000000013595_7,5304,4972,4708,5131,5326,5315,5524,-3396,32767,797,9,764,1068,1082,1580,2476,2758,2980,12676,32767,4672,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.418174947157658,50.83828378086268]}"
001200000000000135b4_0,5996,5624,5236,5683,5759,5750,6012,-2572,32767,689,9,219,252,140,384,1431,1787,2126,32767,32767,8764,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.442280030554896,50.83423807718738]}"
001200000000000135b4_1,6012,5656,5268,5683,5759,5750,6004,-2460,32767,652,9,160,253,156,384,1431,1787,1982,26556,32767,8540,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.44242203278609,50.83423753889888]}"
001200000000000135b4_2,6056,5624,5260,5665,5759,5747,6044,-2507,32767,693,9,200,279,147,511,1539,2109,2040,32767,32767,8655,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.442564035012932,50.834237000437604]}"
001200000000000135b4_3,6024,5600,5228,5656,5737,5719,6024,-2555,32767,707,9,173,249,133,433,1386,1796,1962,31243,32767,8730,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.442279180671118,50.83414815229881]}"
001200000000000135b4_4,5992,5616,5236,5656,5737,5719,6012,-2582,32767,689,9,141,231,172,433,1386,1796,1932,23066,32767,8365,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.442421182629465,50.83414761401203]}"
001200000000000135b4_5,5996,5624,5248,5638,5718,5719,6044,-2675,32767,704,9,195,259,173,623,1741,2137,2138,28652,32767,8502,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.442563184583456,50.834147075552465]}"
001200000000000135b4_6,5980,5572,5248,5656,5737,5719,6044,-2719,32767,704,9,217,292,215,433,1386,1796,1770,27118,32767,7833,4,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.442420332477193,50.834057689123775]}"
001200000000000135fa_0,5672,5240,4880,5252,5401,5431,5792,-3053,32767,854,9,330,359,344,412,591,660,693,30830,32767,3365,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.496994194923067,50.824755260075385]}"
001200000000000135fa_1,5660,5260,4876,5252,5401,5431,5776,-3033,32767,844,9,332,343,335,412,591,660,706,32767,32767,3563,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.49713616727482,50.82475465528844]}"
001200000000000135fa_2,5668,5288,4876,5263,5445,5449,5752,-2919,32767,824,9,314,334,309,397,550,618,683,32767,32767,3770,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.497278139621681,50.824754050328764]}"
001200000000000135fa_3,5660,5240,4876,5252,5401,5431,5776,-3033,32767,844,9,310,346,329,412,591,660,753,26302,32767,3918,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.496993240225432,50.82466533574451]}"
001200000000000135fa_4,5648,5220,4868,5252,5401,5431,5760,-3017,32767,839,9,307,338,328,412,591,660,745,25334,32767,3886,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.497135212304492,50.82466473095948]}"
001200000000000135fa_5,5688,5240,4868,5263,5445,5449,5760,-2899,32767,839,9,307,337,318,397,550,618,708,31001,32767,3801,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.49727718437866,50.82466412600174]}"
001200000000000135fa_6,5672,5180,4896,5282,5438,5472,5752,-2887,32767,803,9,298,341,292,389,726,828,800,32767,32767,4652,3,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.497134257339052,50.82457480662912]}"
00120000000000013631_0,6344,5956,5624,6027,6098,6078,6388,-2564,32767,636,9,4260,3854,3890,4539,5256,5530,5168,-9285,32767,1410,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.540920183616645,50.817185754568136]}"
00120000000000013631_1,6408,5956,5640,6022,6114,6063,6344,-2234,32767,587,9,4600,4332,3890,4593,5138,5448,5480,-6999,32767,1696,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.54077719667557,50.81709648873113]}"
00120000000000013631_2,6412,5992,5596,6027,6098,6078,6376,-2396,32767,651,9,4028,4020,3898,4539,5256,5530,5168,-19207,32767,1400,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.540919144821904,50.81709583074507]}"
00120000000000013631_3,6344,5924,5624,6027,6098,6078,6344,-2402,32767,601,9,3426,3500,3604,4539,5256,5530,4896,32767,32767,1520,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.54106109296292,50.81709517258632]}"
00120000000000013631_4,6344,5924,5596,6004,6085,6048,6348,-2455,32767,629,9,4340,4284,4148,4522,4931,5137,5328,-12644,32767,1245,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.540776158158716,50.81700656490456]}"
00120000000000013631_5,6372,5948,5596,6004,6103,6085,6364,-2446,32767,642,9,3184,3570,3738,3666,4417,4772,4740,7616,32767,1181,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.540918106032482,50.81700590692059]}"
00120000000000013631_6,6380,5924,5616,6004,6103,6085,6324,-2260,32767,592,9,2196,3060,3304,3666,4417,4772,4184,2918,32767,1175,9,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.541060053900932,50.81700524876394]}"
001200000000000136f4_0,4628,4360,4120,4501,4955,5083,5236,-5869,32767,1192,9,808,702,628,828,1388,1644,1664,-32768,32767,4520,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.688788938901498,50.78484130879676]}"
001200000000000136f4_1,4628,4340,4100,4521,4932,5084,5268,-6031,32767,1246,9,730,752,648,798,1388,1592,1772,32767,32767,4644,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.688930785423592,50.784840471130096]}"
001200000000000136f4_2,4588,4328,4068,4521,4932,5084,5268,-6338,32767,1285,9,730,745,649,798,1388,1592,1772,32767,32767,4638,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.689072631938924,50.784839633290964]}"
001200000000000136f4_3,4596,4352,4124,4524,4948,5086,5236,-6192,32767,1188,9,747,711,628,758,1353,1604,1728,-32768,32767,4668,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.688787617669844,50.78475138696555]}"
001200000000000136f4_4,4572,4352,4124,4487,4973,5104,5236,-6451,32767,1188,9,782,797,597,758,1395,1598,1818,-32768,32767,5055,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.6889294639199,50.78475054930156]}"
001200000000000136f4_5,4572,4332,4078,4487,4973,5104,5248,-6396,32767,1254,9,792,744,589,758,1395,1598,1748,-32768,32767,4959,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.689071310163195,50.784749711465096]}"
001200000000000136f4_6,4588,4352,4144,4487,4973,5104,5268,-6570,32767,1194,9,803,695,555,758,1395,1598,1770,-32768,32767,5225,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.688928142422968,50.784660627471595]}"
001200000000000136fd_0,4420,4220,3964,4398,4979,5134,5340,-8546,32767,1478,9,980,1148,918,1416,3248,3799,4140,32767,32767,6370,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.695863904393415,50.78363023201423]}"
001200000000000136fd_1,4460,4212,4006,4426,4966,5123,5296,-7833,32767,1386,9,1138,1406,1506,1718,2646,3267,3688,13019,32767,4201,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.696005747039361,50.78362938575912]}"
001200000000000136fd_2,4460,4212,4020,4426,4966,5123,5200,-7144,32767,1279,9,1054,1204,1236,1718,2646,3267,2556,15957,32767,3481,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.696147589678478,50.783628539331545]}"
001200000000000136fd_3,4428,4188,3962,4398,4979,5134,5280,-7926,32767,1426,9,1004,1234,1102,1416,3248,3799,4148,23568,32767,5801,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.69586256964876,50.78354031029858]}"
001200000000000136fd_4,4496,4252,4040,4426,4966,5123,5308,-7600,32767,1356,9,1222,1494,1616,1718,2646,3267,3560,11876,32767,3755,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.69600441202269,50.783539464046164]}"
001200000000000136fd_5,4484,4220,4030,4426,4966,5123,5224,-7065,32767,1290,9,1042,1252,1270,1718,2646,3267,3082,15685,32767,4163,10,"{""geodesic"":false,""type"":""Point"",""coordinates"":[9.69614625438979,50.78353861762129]}"
